,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k
153,{978317A4-E259-4100-B323-43F6A113E936},2020-04-21,"Approx 2"" long was yellow and black. Did not get a good look at its head. Was much larger than the yellowjacket queens that are out and about. It perched near a yellowjacket trap we have out then bounced off the living room window a couple of times and f",Unverified, ,2020-04-24,48.920181,-122.562214,0.049421960927293174,0.04878048780487805
146,{CBC205F4-4398-4E1F-B001-B2F627C09172},2020-04-21,Last couple weeks I've seen a lot of agressive large bees on my property. My address is 11012 Havenwood Road SW Port Orchard 98367,Unverified, ,2020-04-21,47.449003,-122.674192,0.3241101540424756,0.07317073170731707
145,{98D817B8-BB8B-4C31-9A42-DEED4491599C},2020-04-21,"hi, I was out on a walk this evening in the trail between the Beaver Lake ballpark/dog park and Beaver Lake when a very loud angry sounding wasp-like insect circled me. when it continued, I turned around and walked away and it left me alone. I spotted a",Unverified, ,2020-04-21,47.586052,-122.007302,0.3212769270501018,0.1951219512195122
500,{23C806AF-493C-4FFB-92D5-5CE510A31F29},2020-04-21,Seen multiple of these Allyn washington,Unverified, ,2020-05-06,47.387044,-122.827269,0.33519430012457085,0.04878048780487805
456,{EF7DC94D-1AC7-4F24-8BAA-E84AD656A85F},2020-04-22,My wife and I were on our deck. Herd the bee buzzing and was headed towards us and I saw the orange face (head) . The body was that of a normal bee only much larger. I would say 1” to 1&1/4”. I asked my wife if she saw it? She said no. I told her it,Unverified, ,2020-05-05,47.503934,-122.61775,0.3137115273600097,0.14634146341463414
622,{76B3865A-16DD-49C1-9678-B913A5F439F2},2020-04-22,I saw one in my front yard and again the following day in my backyard. I tried to capture/kill it but failed. I haven't seen one since.,Unverified, ,2020-05-09,48.708123,-122.504587,0.0817439157779601,0.34146341463414637
475,{86B7EC41-E179-4A51-ACDE-7E74C7AA81B4},2020-04-22,"I do not know the exact date, but roughly the above.  I am fairly knowledgeable where it regards hornets and their behavior, and first thing that came to my attention was how these hornets simply ignored me despite being only 1-2 feet away.  I witness th",Unverified, ,2020-05-06,46.980934,-123.890866,0.43958504238446816,0.024390243902439025
227,{E3451390-805B-4B51-B6E2-7C6B127BCE37},2020-04-22,Not 100% positive. It was very large. Flew in through my back door and came upstairs in evening. Found on the underside of a child's stepstool in morning.,Unverified, ,2020-05-03,47.91499,-122.219464,0.24557165861513688,0.14634146341463414
528,{21F36457-FF5E-4C76-ADB3-71B1D177C60B},2020-04-22,"Found on the ceiling inside our house. It was unusually large, with a brightly colored yellow spongy head. It was sluggish in movement, which made it easy to trap. It wasn't until after I relesed it that I realized it was extremely similar to an Asian Gi",Unverified, ,2020-05-06,48.220599,-122.519263,0.16985119861452924,0.0975609756097561
1034,{000F804E-2BA9-4838-8E5C-398EE12275E1},2020-04-23,I though it was a queen wasp and looked for a swarm killed it and no photo,Unverified, ,2020-06-12,47.309925,-122.305768,0.3627574970376447,0.14634146341463414
538,{293E7659-D2FD-4B4C-A150-B087177047C3},2020-04-23,"Reported date is aproximate: I saw one from my home in Issaquah, Squak Mountain in the past 15 days. It flew by, hovering / circling once in the shrubs about 15-20 feet away.  I first thought it was a smallish humming bird with a bit red head. But now se",Unverified, ,2020-05-07,47.522213,-122.045838,0.33158250539300577,0.2682926829268293
151,{1D72A873-78E1-4496-A84B-30D40637701C},2020-04-24,Large aggressive hornets going into ground give in my backyard near retaining wall. Was not there last summer. Did not get picture. Did not know they could kill humans. Please advise. Thanks.,Unverified, ,2020-04-24,45.735789,-122.645845,0.6848205876097592,0.0975609756097561
469,{0F1F84B8-AEC2-489F-A56F-67CC7DFE9024},2020-04-24,Orange face bee with orange and black stripes flew by our windshield,Unverified, ,2020-05-06,47.473847,-122.216115,0.33297823048643393,0.1951219512195122
250,{12E5ADF9-3F6E-48F1-980C-5853EA210FE2},2020-04-24,We observed a very large bee with similar description to the Asian giant hornet. We did not have time to photograph it before it flew away.,Unverified, ,2020-05-03,47.464699,-120.392562,0.4784545620271626,0.0
229,{CDAF5614-0F06-44F7-BB37-A2A15F0EF054},2020-04-25,Noticed giant hornets on my way up the mountain.  They could fly very fast.,Unverified, ,2020-05-03,48.519334,-121.397955,0.23214421353264672,0.024390243902439025
349,{859BF27C-6E44-409D-933B-FE04691417AB},2020-04-25,I didn’t have a way to take a photo but recognized it by size and appearance from reading various news articles within recent weeks.,Unverified, ,2020-05-04,48.07965,-123.10367,0.18925842372314894,0.07317073170731707
610,{25EC0B93-772C-4417-9BBC-C1B6DA4A414F},2020-04-25,i found it on a table on my patio that i am temporarly useing. it was unable to fly and was acting lick yellow jackets do when disturbed early in the year. it was larger than a bald headed hornet and had orange coloring . I was unaware of this hornet at,Unverified, ,2020-05-09,47.480287,-122.162668,0.334075821104123,0.17073170731707318
408,{5E2BBE5E-0AF0-43F1-80BE-36B829EF824F},2020-04-25,"This hornet was big about one inch, it was orange and my son And I saw it flying near our home later that day we walked less than a mile to the Spokane river and my son saw one by the river. We were both perplexed and I said I’ve never seen such a larg",Unverified, ,2020-05-05,47.689897,-117.458649,0.8115581229301493,0.0975609756097561
653,{C9DC07C1-9A9B-47AC-AB5F-7C1D03C99E42},2020-04-26,"Very large unusual hornet, not the typical ones I see here all the time.  I am a bee keeper and used a landscape torch on 2 of them.",Unverified, ,2020-05-10,47.920784,-122.38585,0.2358053808525507,0.024390243902439025
226,{B3AB9537-268D-4448-B7F6-7BD0A22AADFE},2020-04-26,Something flew by me that was very loud and big. I did not get a good look but I would say it was 1-2” and too big to be your typical large bee. I have never experienced a bug this big and loud so I assumed it must be some type of miniature drone. Afte,Unverified, ,2020-05-03,47.64901,-121.91353,0.31490596420867134,0.07317073170731707
245,{E2E5B5AC-464A-4033-9C5F-78B9A3697148},2020-04-26,Seen on Elliott Bay Trail near The Port of Seattle Marine maintenance facility.,Unverified, ,2020-05-03,47.635127,-122.387464,0.2933852125300034,0.6341463414634146
401,{16FFDDAB-CCFC-4167-BD39-05BA82DB5103},2020-04-26,Noticed this sitting in an empty pot on some stones.,Unverified, ,2020-05-05,47.75463,-122.27795,0.27397608847567834,0.4634146341463415
156,{CC2AC369-5A44-4F20-A12F-DBE4FBA8A7C4},2020-04-26,Please advise. Can't get a good photo. I don't want to get too close.,Unverified,"The yellow and orange colors together suggest this is not a giant Asian hornet. If you see it again, please try to get a clearer photo",2020-04-26,45.735873,-122.645621,0.6848053960441164,0.0975609756097561
214,{36632B73-3B5D-42A5-BF0A-127B69425707},2020-04-27,"While working in my garage woodworking shop, I notice a large hornet with a unusual yellow/orange face fly into the my work area.  It appeared lost and since it wasn't bothering me I left it alone and ignored it.  I don't know if it landed and died or fl",Unverified, ,2020-05-03,46.192641,-119.182298,0.7937479111597242,0.024390243902439025
387,{C465E5B9-6DDF-47A9-9003-957A306747C8},2020-04-27,in the portapotty,Unverified, ,2020-05-05,48.469584,-122.308613,0.13781788351107468,0.07317073170731707
174,{C77D32BA-621E-46A6-BF8E-832F26A1A39D},2020-04-27,I saw it crawling under the wooden stoop at my door from the covered porch. Unfortunately I didn’t have my phone with me to photograph,Unverified, ,2020-05-02,48.888901,-122.466274,0.06424323215750616,0.14634146341463414
159,{D35FE2FF-3E24-42ED-8160-FAB6E31845B9},2020-04-27,I picked up a rock and it flew into my armpit and stung me.,Unverified, ,2020-04-27,48.763386,-122.499319,0.07426966548172456,0.7804878048780488
567,{D63A778B-494B-4FB5-BC14-646B3AED05A2},2020-04-27,"A couple weeks ago we were rebuilding out fence and I saw this bee and it was huge! Nothing I had ever seen before, I had not heard anything about this bee until now.  I am pretty darn positive it was this bee - because of the orange head.  The size and",Unverified, ,2020-05-08,47.103437,-122.264616,0.4065035092516635,0.07317073170731707
592,{91FC13D0-CD51-42D7-8119-A679CB2815CB},2020-04-27,"I saw a very large wasp-like insect in my back yard that backs onto a City owned watershed forest. The insect was much bigger than the wasps I am used to seeing here and was very aggressive, it chased me into my home. At the time, I just figured it was a",Unverified, ,2020-05-08,48.771755,-122.416206,0.08235157840367029,0.2926829268292683
394,{5D8B1CF3-322C-46FA-BC13-F1387CC93915},2020-04-27,"Found dead wasp while moving wood from our wood pile, stuck near aap",Unverified, ,2020-05-05,48.835432,-122.617551,0.051896287181356915,0.34146341463414637
163,{9AD8FFD1-5618-4EC0-9809-FC46C00050AA},2020-04-27,was resting on a laural bush about shoulder high next to my shop.  Was going to try to catch but it started stir to leave.  There's a bench near that had a couple 2x4 blocks so I grabbed them pushed one under the leaf and clapped the hornet with the othe,Unverified, ,2020-04-30,47.82428,-122.878728,0.242611202260505,0.0
160,{48FEAB78-E304-4394-A014-7E1DAEF3CC76},2020-04-28,"2 flyby passes observed through second story south facing window, +/- 2"" flyer",Unverified, ,2020-04-28,47.640611,-122.519654,0.2878099079391122,0.17073170731707318
161,{05C58571-40F5-4D8D-BC65-D5FB86828EFE},2020-04-28,The ones in our location resemble huge orange looking hunny bees.,Unverified, ,2020-04-28,46.794961,-122.869575,0.4598505909519035,0.0
388,{FE7B719A-99A3-460B-81AD-7CF186182C91},2020-04-28,in portapotty,Unverified, ,2020-05-05,48.528837,-122.195106,0.1390465013824325,0.024390243902439025
329,{6403F9D8-2170-4F47-BBFD-F14D4FE06434},2020-04-28,Huge orange faced wasp/hornet flying around my garage.  Tried to kill it as my wife is allergic to vespids but could get to it.,Unverified, ,2020-05-04,48.712076,-122.50283400000001,0.08131475404855225,0.36585365853658536
221,{401DD166-98F8-474F-BEED-B306B4A7892A},2020-04-28,It was sitting on a table on our back porch. It flew over me and around our back yard. I've seen it twice in the past week.,Unverified, ,2020-05-03,46.205025,-119.214792,0.7886720292893387,0.07317073170731707
218,{B90D8E6F-D436-40EF-B7F1-48EEF1D58A63},2020-04-28,found inside house. Certain it was an Asian giant hornet. Flew out of the house eventually,Unverified, ,2020-05-03,47.668346,-122.32773,0.2890309300276487,0.6585365853658537
598,{F90FD7B6-06BD-444C-87FC-9974440BB0D6},2020-04-28,I was walking my dog (the week before I heard about hornet on the News) and notice a large hornet on a rhodendren bush I had never seen one that size and the color orange I had never seen before.  This was in Bridges on Cougar mountain. After seeing on n,Unverified, ,2020-05-08,47.529986,-122.073304,0.32861255430984715,0.1951219512195122
462,{055198DB-E871-46AD-AE96-D637A5C68E36},2020-04-28,I heard a very loud buzzing outside my front door. I finally spotted it about 7 -9 feet away from me investigating my lawn. I watched it for about 5 minutes. It had a bright yellow head and tail (with stripes). It as at least 2 inches long (huge) and rea,Unverified, ,2020-05-06,48.768329,-122.40172,0.08441953027679035,0.1951219512195122
947,{F7663150-EEA3-4247-AAC2-09A6241DF46F},2020-04-28,Paper wasps.  Last year sung by bald face wasp on property,Unverified, ,2020-06-04,48.741122,-122.400959,0.08788510618904385,0.1951219512195122
498,{D1DE93F9-9E6E-4F7A-9894-5D01835190FE},2020-04-29,"I found it in my garage dead, weeks ago I sprayed my garage down with bug spray.",Unverified, ,2020-05-06,47.387857,-122.261899,0.3484869200619816,0.07317073170731707
162,{ED60E35F-CCC4-4C9B-8D50-CF7E961F967D},2020-04-29, ,Unverified, ,2020-04-29,48.960483,-122.458186,0.06094476346732295,0.2682926829268293
588,{C1B471F5-E378-4D3B-BA20-C1B05D9111A1},2020-04-29,"Hornet looking like huge bumblebee, he was yellow and black. Hovered on my deck as I looked on through the glass doors. I also have a known bees nest on the deck I have yet to destroy. No photo.",Unverified, ,2020-05-08,47.956732,-122.242694,0.2361832710479142,0.2682926829268293
249,{2F931509-00A9-430B-BBF1-D27558BC71F6},2020-04-29, ,Unverified, ,2020-05-03,47.385843,-121.094613,0.42393203293531434,0.0
361,{19C892F9-15FD-46FD-980D-4F53933AA240},2020-04-29,It was in my garage.  It was definitely one of the murder Hornets.  I tried to kill it but it got away.,Unverified, ,2020-05-05,47.665441,-122.171024,0.29691345365053323,0.3170731707317073
684,{FB0012A8-9767-4661-83C8-91DD86B870EB},2020-04-29,I saw what I thought was a HUGE wasp from my car.  I did not take a picture,Unverified, ,2020-05-12,48.738894,-122.491689,0.0784891228389998,0.8536585365853658
330,{6D32CC60-7EC2-46E0-9236-CD595B1037C7},2020-04-29,Landed on the window where it stayed for about 3-5 mins before flying away. Was 1.5 inches in length and looked like a cartoon character wasp.  Didn't know what it was until all the news and pictures about the murder hornets started to surface,Unverified, ,2020-05-04,47.693708,-122.325229,0.2840272080940662,0.4146341463414634
320,{D170A6A5-2BC2-422C-B850-06CCD2EEBB15},2020-04-29,"My boyfriend and I heard a very loud buzzing, and saw a LARGE bee circling the light bulb in his shed.  We were shocked by its size and didn't know what it was until I saw an article the next day about the Asian Giant Hornet, and I feel confident that's",Unverified, ,2020-05-04,45.515398,-122.530044,0.7324841248139035,0.0
243,{7ED88F0B-B792-4565-A3E3-DD23EC2BE2FA},2020-04-29,"I saw a wasp approximately 1 1/2 inches long with a dark abdomen with one broad orange stripe across it. It had prominent eyes on an orange head. it was on the ground near a hole, that I suspect might be a nest.",Unverified, ,2020-05-03,46.997029,-120.503658,0.5406792148998877,0.024390243902439025
178,{AE374A59-74ED-4EAE-808E-5E44904E212E},2020-04-29,Had very large hind legs w no hairs,Unverified, ,2020-05-02,47.010402,-122.857612,0.4144392033542977,0.17073170731707318
