,0,1,Lab Status
1563,-13.466603,72.468445,Unverified
1564,53.475163,19.156422,Unverified
1565,10.420032,65.21144,Unverified
1566,75.80023,11.605553,Unverified
1570,51.913555,15.486131,Unverified
1571,30.100412,26.756834,Unverified
1572,-22.916183,59.55261,Unverified
1575,28.739784,50.26619,Unverified
1577,13.55643,34.077362,Unverified
1578,7.301228,37.333748,Unverified
1584,80.08978,17.341532,Unverified
1586,-29.372875,8.666174,Unverified
1588,37.155228,6.504559,Unverified
1590,3.142315,40.953175,Unverified
1591,14.181704,38.53254,Unverified
1598,80.29463,17.110273,Unverified
1599,67.193535,6.6398115,Unverified
1603,-14.993426,67.73452,Unverified
1605,22.946371,40.72379,Unverified
1606,32.41522,8.46946,Unverified
1607,48.551666,0.7453937,Unverified
1609,54.034496,20.19546,Unverified
1612,0.30845922,30.822475,Unverified
1613,56.936844,3.3368125,Unverified
1622,27.739403,40.47276,Unverified
1624,2.5824862,68.00528,Unverified
1625,7.827533,-87.07482,Unverified
1626,76.21953,10.513383,Unverified
1627,-19.2462,13.389857,Unverified
1628,-16.40132,69.49984,Unverified
1631,-21.235682,23.12549,Unverified
1632,7.686319,37.233055,Unverified
1634,-22.95839,24.444702,Unverified
1641,50.020195,6.21346,Unverified
1642,-7.5390244,70.49032,Unverified
1643,12.229634,39.257156,Unverified
1645,30.17016,-3.5935276,Unverified
1646,-1.2646817,35.619625,Unverified
1647,-21.912415,-1.283285,Unverified
1648,52.756245,6.489197,Unverified
1650,47.593273,2.4447515,Unverified
1653,68.37829,3.352536,Unverified
1654,66.95993,8.281112,Unverified
1655,24.457703,33.49017,Unverified
1667,65.145905,7.6139274,Unverified
1668,16.070272,36.443645,Unverified
1669,-4.740672,54.38053,Unverified
1670,-18.116577,28.438253,Unverified
1672,22.743195,44.84664,Unverified
1673,-7.401876,54.345272,Unverified
1674,-30.956593,64.87403,Unverified
1676,-33.253777,15.766565,Unverified
1677,-5.2534304,10.2321,Unverified
1678,2.2324023,34.301235,Unverified
1680,-13.644987,21.99539,Unverified
1681,78.88619,10.436349,Unverified
1682,22.973051,41.842346,Unverified
1683,-19.89712,26.490168,Unverified
1685,56.29606,2.3254924,Unverified
1688,19.027925,47.769733,Unverified
1689,3.2661417,-1.5375985,Unverified
1691,33.882893,-1.7067763,Unverified
1692,35.453026,7.603482,Unverified
1693,70.09805,3.209879,Unverified
1694,-14.985166,73.09141,Unverified
1695,31.458408,3.5897398,Unverified
1697,18.085733,0.43723747,Unverified
1698,31.067303,5.311591,Unverified
1700,30.284595,-3.535538,Unverified
1701,61.291298,3.3973613,Unverified
1702,36.375168,3.4830947,Unverified
1703,35.478127,7.726734,Unverified
1704,24.3948,-5.2716956,Unverified
1705,36.131756,-0.3958702,Unverified
1707,-7.197132,0.7029336,Unverified
1712,-6.1813498,42.05218,Unverified
1715,-9.05684,19.608719,Unverified
1716,50.841652,0.5979501,Unverified
1717,7.1579056,-1.0555348,Unverified
1718,5.5077515,67.126335,Unverified
1719,56.541912,4.77369,Unverified
1724,32.070995,26.325455,Unverified
1727,-1.4059956,13.867081,Unverified
1730,-61.609993,-10.083693,Unverified
1731,-14.6149645,26.426796,Unverified
1734,32.049747,26.633326,Unverified
1735,7.2820807,-0.02426342,Unverified
1736,-31.590048,65.28849,Unverified
1737,69.29963,18.597647,Unverified
1738,23.353569,-31.157484,Unverified
1739,10.928815,33.48183,Unverified
1740,-17.581999,24.314981,Unverified
1741,35.097885,-1.3500896,Unverified
1745,80.41186,17.16777,Unverified
1747,-24.225239,-2.6946635,Unverified
1748,54.676643,2.291021,Unverified
1751,36.078053,-0.5834118,Unverified
1753,75.03649,11.432276,Unverified
1754,76.61565,9.342966,Unverified
1758,68.460945,17.930548,Unverified
1761,68.19427,18.140474,Unverified
1762,35.24137,-1.351128,Unverified
1765,48.839725,4.713131,Unverified
1766,38.603756,5.8346486,Unverified
1768,5.937823,36.428898,Unverified
1769,34.069443,-2.5052884,Unverified
1770,13.318487,34.173096,Unverified
1771,-23.068134,33.17422,Unverified
1773,11.792289,64.60874,Unverified
1774,66.70562,17.372675,Unverified
1776,-11.544148,8.046914,Unverified
1782,-18.113031,27.703112,Unverified
1785,1.1278816,45.86472,Unverified
1786,-3.7870927,70.10552,Unverified
1787,29.975664,41.441944,Unverified
1791,23.147291,23.07312,Unverified
1794,1.0003337,9.164178,Unverified
1796,51.134567,0.7109967,Unverified
1798,-0.53455764,14.18198,Unverified
1799,-17.960283,15.861382,Unverified
1801,48.756718,0.6648765,Unverified
1804,49.664413,2.2448921,Unverified
1810,53.855427,20.163273,Unverified
1811,61.140854,4.447078,Unverified
1812,57.492256,7.013931,Unverified
1813,63.761246,2.9674852,Unverified
1816,65.7046,15.68162,Unverified
1820,60.68073,4.4313293,Unverified
1826,-25.968874,9.264201,Unverified
1830,32.089584,3.377244,Unverified
1831,12.072578,33.292255,Unverified
1832,-18.242264,58.670277,Unverified
1836,-0.18037297,2.1888094,Unverified
1840,32.63909,3.16503,Unverified
1846,17.399202,1.6568233,Unverified
1852,-1.8908786,69.61643,Unverified
1856,60.836388,4.3826313,Unverified
1862,-14.629832,24.763474,Unverified
1865,-5.6241693,-7.264509,Unverified
1866,-2.9785898,53.129578,Unverified
1868,11.494101,39.563797,Unverified
1869,11.493925,39.563896,Unverified
1870,11.493935,39.563896,Unverified
1871,20.534286,42.28278,Unverified
1872,-25.384155,-2.7146018,Unverified
1873,28.950676,25.001595,Unverified
1875,-25.896175,3.4143581,Unverified
1876,-20.674742,-2.526532,Unverified
1877,-2.0721335,41.390167,Unverified
1879,-5.951364,49.453224,Unverified
1880,23.908073,-7.0788994,Unverified
1882,22.767164,44.01783,Unverified
1883,14.60101,38.200657,Unverified
1885,25.036224,-6.5978928,Unverified
1886,20.679554,-1.561209,Unverified
1892,64.489204,14.086897,Unverified
1894,29.042492,27.086304,Unverified
1896,30.28573,23.904713,Unverified
1897,64.75058,2.7393703,Unverified
1898,-5.7624335,39.98963,Unverified
1900,-32.87945,14.799377,Unverified
1903,0.54201776,31.706732,Unverified
1904,9.510774,33.951004,Unverified
1907,17.855124,0.75163007,Unverified
1915,51.146667,5.6816225,Unverified
1918,30.420732,35.948868,Unverified
1920,-33.396904,17.774212,Unverified
1921,15.3996315,1.5435233,Unverified
1923,-3.1451085,42.71027,Unverified
1926,-5.461183,4.5545263,Unverified
1932,-15.719826,17.157597,Unverified
1933,28.406168,51.53057,Unverified
1935,6.9334536,30.94965,Unverified
1936,-9.636701,6.118166,Unverified
1937,49.62144,5.2485085,Unverified
1941,69.211266,9.393649,Unverified
1942,6.9845605,26.778877,Unverified
1945,28.380585,-4.6127424,Unverified
1951,2.258076,-1.3295332,Unverified
1954,-31.440119,47.403313,Unverified
1959,77.96859,8.393538,Unverified
1960,68.32847,4.671492,Unverified
1961,68.32842,4.6714954,Unverified
1966,67.862206,22.591879,Unverified
1967,-17.284924,28.750418,Unverified
1970,-1.9191085,14.771843,Unverified
1971,-24.277725,-2.6933646,Unverified
1974,-23.649284,34.25894,Unverified
1980,22.857685,30.793398,Unverified
1981,4.4560275,66.53965,Unverified
1982,-32.092014,68.29583,Unverified
1983,52.931305,16.351152,Unverified
1986,54.01963,3.2527223,Unverified
1988,-24.395058,43.58099,Unverified
1989,-30.361605,48.400116,Unverified
1991,21.090319,42.820457,Unverified
2000,-29.137186,7.6196175,Unverified
2001,-0.5285554,69.35527,Unverified
2002,21.193975,34.21942,Unverified
2006,56.699818,6.1959176,Unverified
2007,-4.288138,48.389862,Unverified
2009,-27.13098,35.235497,Unverified
2010,65.1257,13.470025,Unverified
2011,-15.834912,-5.150006,Unverified
2012,49.923996,1.9988264,Unverified
2013,-21.765501,24.314573,Unverified
2015,21.431574,26.136972,Unverified
2016,59.25688,5.641443,Unverified
2017,23.04679,30.77508,Unverified
2018,32.22486,3.6331701,Unverified
2020,1.0801449,9.967594,Unverified
2021,72.45474,7.3662214,Unverified
2023,52.599083,15.635473,Unverified
2026,67.72323,3.259697,Unverified
2027,5.5928354,1.0882847,Unverified
2029,20.12599,25.330597,Unverified
2030,80.4587,17.155764,Unverified
2031,32.875137,48.496708,Unverified
2035,-18.606487,-3.753049,Unverified
2039,61.61414,4.811521,Unverified
2040,-19.332573,68.48258,Unverified
2044,6.8907285,38.78395,Unverified
2045,-21.260807,18.981436,Unverified
2049,-19.603094,13.581946,Unverified
2050,-6.9025617,5.3312197,Unverified
2053,66.00215,13.050488,Unverified
2054,59.2711,7.6663256,Unverified
2059,24.485554,22.085485,Unverified
2060,-31.909407,67.24146,Unverified
2061,-5.880715,7.0409913,Unverified
2062,-15.11736,17.628262,Unverified
2065,0.09888161,68.100555,Unverified
2071,-7.556144,49.008717,Unverified
2075,35.548756,8.172999,Unverified
2077,1.3234117,37.759872,Unverified
2078,25.624956,24.158169,Unverified
2080,74.06853,8.787805,Unverified
2081,58.825275,7.659005,Unverified
2082,-32.37086,68.62371,Unverified
2087,45.07021,2.1180418,Unverified
2088,65.63757,2.882022,Unverified
2089,-18.11261,17.052402,Unverified
2090,9.79612,39.666466,Unverified
2091,1.3032403,8.964741,Unverified
2093,-23.65824,69.80724,Unverified
2096,59.112953,4.969443,Unverified
2097,30.487423,50.207783,Unverified
2099,-19.54342,13.84047,Unverified
2100,52.374043,16.816963,Unverified
2101,33.65319,8.356101,Unverified
2105,-31.44203,11.5647,Unverified
2106,68.28024,3.808113,Unverified
2107,-31.442005,11.564728,Unverified
2109,57.279903,6.1708183,Unverified
2111,57.966217,2.5878768,Unverified
2112,-19.562605,12.331064,Unverified
2113,44.891945,2.1612809,Unverified
2117,-19.518188,13.170387,Unverified
2118,57.513115,2.5129597,Unverified
2119,-19.865824,55.377586,Unverified
2121,11.360502,60.02852,Unverified
2122,17.626692,1.1379135,Unverified
2123,3.8182912,64.350075,Unverified
2125,-22.62048,57.850197,Unverified
2130,22.258326,21.644247,Unverified
2132,-25.600174,9.285638,Unverified
2133,68.86653,6.226754,Unverified
2135,21.878149,25.85223,Unverified
2136,39.96819,-35.6958,Unverified
2137,4.077728,8.174107,Unverified
2138,-17.929787,-4.086772,Unverified
2139,-11.725782,18.43093,Unverified
2141,30.093851,33.923046,Unverified
2142,-9.867285,19.64238,Unverified
2143,48.75395,0.031452805,Unverified
2144,16.231981,-37.535736,Unverified
2145,78.322716,8.725582,Unverified
2146,50.05118,0.45875743,Unverified
2149,-2.4943461,47.587162,Unverified
2151,11.333086,3.1009004,Unverified
2152,-25.446375,9.425327,Unverified
2153,53.48207,15.790329,Unverified
2156,-21.694263,-0.041972097,Unverified
2157,27.631275,50.007206,Unverified
2158,-7.823569,3.2443898,Unverified
2159,24.961958,-57.970463,Unverified
2161,7.5173388,39.309017,Unverified
2164,-26.119051,72.20433,Unverified
2165,-25.29153,72.42987,Unverified
2166,-26.34585,4.0618224,Unverified
2168,21.383366,44.620102,Unverified
2169,-6.003147,10.505475,Unverified
2171,35.477745,-0.48383555,Unverified
2172,73.15261,2.102845,Unverified
2173,6.5326333,-85.41999,Unverified
2174,69.69647,21.947863,Unverified
2176,4.58722,5.3274865,Unverified
2178,-32.40322,68.76544,Unverified
2180,-10.870328,10.232482,Unverified
2181,18.46557,3.7411792,Unverified
2182,20.652838,42.633335,Unverified
2184,48.9834,6.709585,Unverified
2185,31.067715,48.7771,Unverified
2186,0.7767,30.710693,Unverified
2187,-21.175724,71.481575,Unverified
2188,-18.090391,15.888281,Unverified
2189,-18.090382,15.888273,Unverified
2190,-18.125557,15.934869,Unverified
2191,52.22922,17.900919,Unverified
2193,64.53255,14.709354,Unverified
2194,-27.856413,37.87962,Unverified
2195,67.74621,6.5560455,Unverified
2196,-13.873703,21.523865,Unverified
2201,-22.801027,23.15422,Unverified
2202,-26.544352,3.477425,Unverified
2203,-19.861496,-3.0400293,Unverified
2207,-10.809602,-6.2684917,Unverified
2208,25.30981,29.525095,Unverified
2209,-28.467299,30.715971,Unverified
2210,21.980753,41.84406,Unverified
2212,31.468645,8.687586,Unverified
2213,2.7073112,7.454996,Unverified
2214,67.1483,7.642077,Unverified
2217,49.1311,1.2432052,Unverified
2219,5.7504687,3.1907327,Unverified
2228,-1.7049611,41.85181,Unverified
2231,51.29042,0.7561698,Unverified
2233,-4.8490386,7.646045,Unverified
2234,2.158935,30.55959,Unverified
2236,76.3412,11.724007,Unverified
2237,-0.16913348,1.0234842,Unverified
2240,-26.944513,4.958852,Unverified
2243,9.4483,27.456427,Unverified
2245,49.50981,0.37083524,Unverified
2246,11.25099,-9.702996,Unverified
2248,29.323414,51.69535,Unverified
2250,3.122885,66.68208,Unverified
2251,70.753044,21.921585,Unverified
2254,26.773788,-4.5855746,Unverified
2255,21.662918,24.669157,Unverified
2260,-28.606441,7.4146585,Unverified
2262,9.156061,29.329338,Unverified
2263,8.679805,36.309326,Unverified
2264,-22.375458,1.0001016,Unverified
2265,-23.675314,0.5246638,Unverified
2266,-12.294472,18.601713,Unverified
2268,-27.374777,5.581753,Unverified
2272,4.476872,38.32094,Unverified
2274,-20.466515,-2.6857033,Unverified
2277,63.859642,2.955221,Unverified
2278,1.0613748,8.294506,Unverified
2280,-19.0207,14.532604,Unverified
2281,-10.953803,12.31939,Unverified
2283,-14.125237,72.04169,Unverified
2286,72.23704,17.287813,Unverified
2291,66.573555,18.244806,Unverified
2293,22.06617,46.76398,Unverified
2295,24.174824,-6.410383,Unverified
2297,7.087776,39.369823,Unverified
2302,55.5611,15.779459,Unverified
2303,-8.36658,-8.775013,Unverified
2305,-16.644098,-4.8159804,Unverified
2306,-17.002544,25.054535,Unverified
2307,-9.393672,13.151142,Unverified
2312,-27.518696,71.43065,Unverified
2314,-2.2701123,14.964703,Unverified
2318,6.4076467,35.202415,Unverified
2319,29.517899,48.04316,Unverified
2321,30.685678,8.341416,Unverified
2324,72.71226,5.178891,Unverified
2325,-5.742655,11.110255,Unverified
2326,-25.19015,-2.80139,Unverified
2328,-29.651814,32.1721,Unverified
2331,32.19341,44.757153,Unverified
2332,7.2463717,2.087999,Unverified
2335,3.447792,-1.0010588,Unverified
2340,28.126541,39.564667,Unverified
2342,52.59263,17.02793,Unverified
2343,-26.886343,72.09078,Unverified
2344,30.566563,-3.3959143,Unverified
2345,5.0421114,67.107506,Unverified
2347,-32.532375,69.36042,Unverified
2348,-14.956808,-5.2591243,Unverified
2349,-3.565175,54.8782,Unverified
2350,50.07342,5.1718984,Unverified
2351,-17.68147,28.870214,Unverified
2353,-19.185005,-3.5169563,Unverified
2354,-24.08225,72.553795,Unverified
2355,22.657494,34.35935,Unverified
2356,27.827396,23.042654,Unverified
2357,30.70714,47.774097,Unverified
2359,-9.42195,18.702974,Unverified
2362,-15.283465,72.91711,Unverified
2363,5.734569,6.157636,Unverified
2364,-32.70764,70.29006,Unverified
2366,68.22595,23.837997,Unverified
2369,22.031376,48.394028,Unverified
2371,45.97469,6.6358376,Unverified
2373,12.462009,64.77265,Unverified
2374,78.0919,9.437949,Unverified
2375,79.524956,16.023651,Unverified
2377,-4.5378537,-8.177108,Unverified
2378,74.32862,9.974018,Unverified
2382,77.02396,8.180942,Unverified
2385,0.9058624,1.5722395,Unverified
2386,-18.494343,28.71091,Unverified
2392,9.543681,31.536139,Unverified
2396,8.703788,65.73905,Unverified
2397,3.9123747,6.6850476,Unverified
2399,4.210935,0.7481638,Unverified
2401,15.035579,32.584446,Unverified
2403,29.091372,30.28989,Unverified
2404,1.6312377,36.441338,Unverified
2405,7.88031,40.297443,Unverified
2406,-6.1290116,54.22412,Unverified
2407,31.097813,27.141665,Unverified
2409,-13.121641,18.589333,Unverified
2414,-26.447424,38.80731,Unverified
2416,29.234308,27.727806,Unverified
2420,23.050598,22.322653,Unverified
2423,-29.250395,31.902039,Unverified
2425,8.805047,2.9871547,Unverified
2427,29.17226,22.523798,Unverified
2428,-19.402645,12.555464,Unverified
2432,7.267782,4.832263,Unverified
2439,4.014721,42.861713,Unverified
2440,-0.55089384,1.3744171,Unverified
2441,69.58933,7.1593447,Unverified
2443,-8.346583,-5.975132,Unverified
2444,-8.346583,-5.975132,Unverified
2445,-26.61163,4.3910303,Unverified
2446,-26.611631,4.3910327,Unverified
2447,-6.239386,6.8499455,Unverified
2448,-1.4707925,13.254477,Unverified
2450,72.14836,20.518776,Unverified
2453,25.09545,34.464935,Unverified
2454,-19.110933,-3.5435376,Unverified
2455,-13.801364,71.63408,Unverified
2456,-18.188478,65.9735,Unverified
2459,0.41127047,31.262535,Unverified
2460,10.013524,2.178379,Unverified
2462,39.35558,9.4180975,Unverified
2463,6.2841234,34.769035,Unverified
2467,12.2824745,34.835014,Unverified
2468,35.12132,6.199332,Unverified
2469,12.921388,31.4491,Unverified
2471,-72.43558,12.174065,Unverified
2472,-2.1620047,43.72969,Unverified
2475,20.3428,-0.93677086,Unverified
2483,-33.70479,16.985228,Unverified
2487,-18.376326,19.887531,Unverified
2488,-8.679338,20.119297,Unverified
2490,22.491808,22.428007,Unverified
2493,29.805777,43.055843,Unverified
2496,75.87939,6.5719833,Unverified
2498,41.38628,9.461457,Unverified
2499,-5.4394813,-8.056777,Unverified
2500,-26.822796,37.99813,Unverified
2501,-11.998186,-5.98372,Unverified
2502,-17.176424,3.072955,Unverified
2506,8.289319,1.3154565,Unverified
2507,12.012438,34.116848,Unverified
2512,75.77316,19.925673,Unverified
2515,15.384804,-1.5546824,Unverified
2517,-43.20388,-31.892044,Unverified
2518,-2.6819093,-7.274211,Unverified
2521,-24.481127,48.66428,Unverified
2523,-5.122326,-8.096643,Unverified
2524,5.494646,4.102729,Unverified
2526,1.6176606,-0.89983255,Unverified
2527,72.829384,16.230408,Unverified
2529,29.49246,7.5840683,Unverified
2531,-16.795208,-4.4644184,Unverified
2532,14.93825,-1.5983653,Unverified
2534,-17.821295,73.695595,Unverified
2535,-32.128067,69.564026,Unverified
2537,-19.708237,12.080268,Unverified
2538,29.611908,38.980923,Unverified
2542,30.247839,-4.618086,Unverified
2545,-0.36317298,42.694736,Unverified
2547,19.608046,25.630775,Unverified
2548,28.380701,24.195463,Unverified
2549,7.4487033,0.48328927,Unverified
2551,-6.471246,54.58745,Unverified
2553,0.70233667,32.413326,Unverified
2557,-5.8244586,9.610553,Unverified
2559,-23.827845,34.696095,Unverified
2560,23.034122,41.156055,Unverified
2561,-2.4328482,70.28528,Unverified
2562,1.1603581,7.6719556,Unverified
2564,54.4096,20.705248,Unverified
2565,41.949337,-43.58742,Unverified
2568,53.31352,6.1060066,Unverified
2576,32.297794,44.42383,Unverified
2581,-28.064941,53.430004,Unverified
2582,40.74254,-38.680958,Unverified
2586,-9.305458,9.717595,Unverified
2589,-2.540233,15.583066,Unverified
2596,6.3690424,35.692703,Unverified
2599,39.80121,9.08214,Unverified
2601,25.439354,-5.853854,Unverified
2602,39.24607,10.316576,Unverified
2605,-1.1622533,10.457978,Unverified
2607,-18.455513,69.37698,Unverified
2608,-28.778133,8.10701,Unverified
2610,5.614685,2.472199,Unverified
2612,17.16067,1.9960581,Unverified
2616,31.05034,26.687435,Unverified
2617,3.395856,-3.663535,Unverified
2621,19.984503,-2.6926541,Unverified
2622,55.366127,21.351143,Unverified
2625,-22.481379,72.790016,Unverified
2628,-4.688827,69.008026,Unverified
2629,67.78982,17.402618,Unverified
2630,-28.531528,52.189594,Unverified
2633,1.037091,48.12619,Unverified
2634,11.467644,29.88428,Unverified
2636,53.990955,3.8902776,Unverified
2639,14.769494,-1.2764697,Unverified
2640,1.8381476,44.564632,Unverified
2641,-25.600641,45.23351,Unverified
2642,36.462006,-0.86664027,Unverified
2645,23.644453,24.195896,Unverified
2650,68.37312,3.3552766,Unverified
2652,46.505825,6.534503,Unverified
2654,25.10446,43.69373,Unverified
2660,-17.522379,-4.186888,Unverified
2661,-25.713795,30.541273,Unverified
2663,-28.178371,36.679394,Unverified
2666,-26.350424,3.9362218,Unverified
2668,25.225573,44.125698,Unverified
2669,-24.039948,34.22635,Unverified
2670,-22.449848,24.917606,Unverified
2672,17.648115,4.4852934,Unverified
2674,1.263383,47.508797,Unverified
2675,65.36612,3.1862907,Unverified
2676,1.1145047,66.10694,Unverified
2681,-1.2596002,68.66169,Unverified
2683,36.560932,6.903545,Unverified
2684,21.468287,47.50962,Unverified
2686,-22.416256,-0.8542619,Unverified
2688,-33.417614,16.064785,Unverified
2692,-36.941647,-14.374822,Unverified
2694,32.42943,-2.4332094,Unverified
2695,-5.591624,41.587364,Unverified
2696,-20.859804,18.732283,Unverified
2697,27.039017,-5.3903937,Unverified
2698,-0.26048476,37.53146,Unverified
2699,-16.792095,26.454105,Unverified
2701,14.147582,33.721348,Unverified
2703,1.5190939,-44.039173,Unverified
2710,-10.965419,12.502903,Unverified
2719,-11.852777,-6.0166893,Unverified
2720,53.37397,-3.5120199,Unverified
2722,0.60820735,38.38249,Unverified
2723,14.497731,37.510773,Unverified
2724,-30.710392,48.018936,Unverified
2726,25.22384,33.777737,Unverified
2728,33.265656,45.051716,Unverified
2729,33.650402,-1.8217589,Unverified
2733,13.839599,38.144436,Unverified
2737,34.181187,45.797203,Unverified
2738,25.936201,48.537685,Unverified
2740,0.61217326,30.224138,Unverified
2742,67.4862,8.164528,Unverified
2743,34.715927,4.639129,Unverified
2744,-16.703547,69.13563,Unverified
2745,-17.42844,-4.583694,Unverified
2747,3.4507837,34.12696,Unverified
2748,22.731089,22.085985,Unverified
2754,-3.5952985,15.184462,Unverified
2755,-24.52248,56.151825,Unverified
2758,6.607312,5.6235447,Unverified
2760,33.893085,26.172754,Unverified
2761,-27.784506,54.52165,Unverified
2766,-19.066603,-3.5124528,Unverified
2768,6.921254,62.029896,Unverified
2771,-2.9660807,42.482773,Unverified
2772,-9.686302,17.065401,Unverified
2773,-5.912141,11.3632765,Unverified
2775,-5.132269,9.318215,Unverified
2776,15.241044,-1.0224284,Unverified
2781,-9.485911,18.21478,Unverified
2785,-31.682146,47.203484,Unverified
2787,-1.5750564,12.155328,Unverified
2788,23.251822,44.905083,Unverified
2789,-14.069921,19.434202,Unverified
2791,-6.105631,-7.811851,Unverified
2795,29.603594,47.883068,Unverified
2796,-14.540047,-4.3100963,Unverified
2801,-25.532473,46.20576,Unverified
2802,-29.704504,49.40624,Unverified
2806,-1.5640324,36.6921,Unverified
2809,-12.564005,18.485752,Unverified
2810,-5.7174087,53.66733,Unverified
2811,-7.5590973,1.968169,Unverified
2818,4.221566,43.056084,Unverified
2820,22.316101,33.006912,Unverified
2823,14.963542,36.65822,Unverified
2825,-27.283426,71.813,Unverified
2826,15.648774,35.87972,Unverified
2829,-26.360407,37.14407,Unverified
2832,54.297276,16.346996,Unverified
2833,49.568886,0.32099345,Unverified
2834,21.739256,30.593357,Unverified
2836,-2.4041588,69.84921,Unverified
2838,32.292816,4.010329,Unverified
2840,-24.762222,29.965572,Unverified
2841,0.6067381,31.919815,Unverified
2843,18.81985,48.133366,Unverified
2844,-22.64904,-0.6412854,Unverified
2845,5.470139,1.5970802,Unverified
2848,-35.579147,67.358604,Unverified
2850,16.515017,-0.3902923,Unverified
2851,-10.336402,8.674031,Unverified
2852,59.89909,2.9382646,Unverified
2854,-0.7624563,7.819781,Unverified
2855,20.61986,0.06211865,Unverified
2856,4.5793004,37.566463,Unverified
2859,-5.249508,6.7826514,Unverified
2860,-18.306952,18.52825,Unverified
2861,0.56310266,8.340333,Unverified
2867,-2.9610019,-7.538526,Unverified
2869,32.815567,49.61766,Unverified
2872,9.494527,30.184227,Unverified
2879,29.613035,49.05704,Unverified
2880,-17.439508,16.31018,Unverified
2885,-26.024584,28.272257,Unverified
2886,-0.9124765,46.114033,Unverified
2887,-26.426922,54.882595,Unverified
2889,-9.648385,17.644764,Unverified
2891,67.08916,17.967098,Unverified
2892,-20.684326,73.425674,Unverified
2893,24.98409,46.30625,Unverified
2894,33.17224,44.60688,Unverified
2896,33.28293,41.495697,Unverified
2905,23.348194,50.573612,Unverified
2906,-10.009869,-6.416427,Unverified
2910,-19.827133,-3.121979,Unverified
2911,-32.16387,69.68887,Unverified
2912,-7.443532,2.0071132,Unverified
2914,52.532143,18.120474,Unverified
2915,15.5132885,32.255302,Unverified
2919,74.20732,15.0574255,Unverified
2921,-26.465052,27.313862,Unverified
2922,30.586931,23.836174,Unverified
2927,11.407191,39.03807,Unverified
2930,-29.170115,31.194311,Unverified
2931,30.438873,49.60923,Unverified
2933,-22.870535,24.287466,Unverified
2935,56.336475,5.942206,Unverified
2936,39.486042,4.877923,Unverified
2939,16.282583,3.4620974,Unverified
2942,66.6351,13.86871,Unverified
2943,35.156925,3.5284615,Unverified
2948,16.280214,35.183872,Unverified
2949,3.992481,66.68557,Unverified
2950,58.84497,7.547089,Unverified
2951,23.605091,50.415596,Unverified
2952,-4.940817,-8.045923,Unverified
2953,7.7454505,0.7246688,Unverified
2954,-31.954266,65.81875,Unverified
2955,-19.550695,68.05449,Unverified
2956,-24.573002,56.43881,Unverified
2958,56.644485,2.3692405,Unverified
2961,-8.449791,49.68063,Unverified
2962,30.026943,48.463966,Unverified
2963,5.9359097,2.1161182,Unverified
2964,33.345634,47.192814,Unverified
2965,3.7942586,-1.4914283,Unverified
2967,-26.155523,3.3500292,Unverified
2972,1.6196383,8.654969,Unverified
2974,-45.696033,-17.4511,Unverified
2975,-30.927153,10.693782,Unverified
2976,65.34325,15.033686,Unverified
2979,2.27093,-2.0679986,Unverified
2980,-26.141426,29.880756,Unverified
2981,-31.284727,66.00277,Unverified
2983,77.38428,11.475189,Unverified
2984,6.841214,5.3017287,Unverified
2986,-18.232725,66.72412,Unverified
2988,16.639774,2.9325397,Unverified
2989,8.337413,27.461859,Unverified
2990,36.611477,4.008812,Unverified
2993,-5.4411874,70.034195,Unverified
2994,1.4195081,32.056507,Unverified
2995,39.232033,10.367614,Unverified
2996,9.815849,1.9547826,Unverified
2997,-15.717867,25.278994,Unverified
2998,24.15156,41.241333,Unverified
2999,-22.738142,-2.241146,Unverified
3000,31.5052,43.17287,Unverified
3003,69.7565,18.822042,Unverified
3007,21.298937,0.65815157,Unverified
3011,1.5134856,45.425785,Unverified
3014,-3.7012625,53.857193,Unverified
3015,66.11378,10.665401,Unverified
3016,-2.203191,43.83905,Unverified
3017,9.99801,4.1808414,Unverified
3018,-24.806923,-2.767491,Unverified
3021,50.509235,15.557053,Unverified
3023,11.221331,64.96842,Unverified
3024,-2.1147988,34.825283,Unverified
3026,56.304806,4.7884545,Unverified
3030,66.19714,7.7002935,Unverified
3034,7.704962,65.45274,Unverified
3035,79.087776,18.161798,Unverified
3036,75.05342,15.174314,Unverified
3037,65.99252,15.529118,Unverified
3042,-18.21963,61.71331,Unverified
3043,-20.646778,61.13862,Unverified
3044,9.722496,64.87911,Unverified
3047,-10.376454,7.1735106,Unverified
3048,-21.381708,-1.902526,Unverified
3049,24.950914,42.917797,Unverified
3050,-15.851787,-4.748625,Unverified
3051,51.56452,15.950154,Unverified
3053,5.2454157,66.73861,Unverified
3054,-17.186977,73.952286,Unverified
3055,-25.637255,38.11639,Unverified
3058,0.16481575,31.596272,Unverified
3063,13.697584,32.736877,Unverified
3064,17.0187,4.2199655,Unverified
3066,-21.046066,58.178345,Unverified
3068,30.153961,41.006042,Unverified
3069,47.224518,6.9031467,Unverified
3070,48.76214,6.1854978,Unverified
3071,-16.950726,2.9782665,Unverified
3075,65.052086,7.890468,Unverified
3076,24.358309,44.267822,Unverified
3079,48.31413,0.72476923,Unverified
3082,-10.017341,12.798834,Unverified
3083,-6.041781,42.536247,Unverified
3086,-15.755788,25.750523,Unverified
3087,22.923681,47.787823,Unverified
3088,-15.961016,20.411142,Unverified
3089,25.652838,-51.11264,Unverified
3090,67.467636,22.094675,Unverified
3091,22.019707,50.70287,Unverified
3094,5.1136975,67.206055,Unverified
