,raw,cluster,s,pol,sub
177,"904 12th Street, Bellingham WA 98224. For 1 or 2 warm days, my husband and I saw a very large bee with yellow head among plants our back yard, and remarked that we had never see this type of bee before. We have not seen any since then",[0],Unverified,0.21964285714285714,0.28928571428571426
178,99% sure I saw one on Fox Island at a BBQ last summer.,[1],Unverified,0.25,0.47777777777777775
179,It was unmistakeable due to it's size and girth.,[1],Unverified,-0.125,0.375
180,I was driving down a busy street when I heard a huge thud sound and looked at my dashboard to see a Huge  hornet sitting on my dashboard passenger side. I pulled over to observe not knowing what kinda bee would be this big and it flew back out the window,[1],Unverified,0.16349206349206352,0.4126984126984127
181,"It was one 3 inch- long black and greenish-yellow striped, hairless wasp with huge head, black thorax and eyes, resting on a fence post in a field of grass and sagebrush\",[0],Unverified,0.0041666666666666866,0.5416666666666667
182,I live near Grace Cole Park in Shoreline. A few days ago I was walking in the park with a friend and came upon what looked to me like the giant hornet. It buzzed my friend and she just swatted it away.  We looked at it on the ground and discovered that i,[0],Unverified,0.009090909090909087,0.5
183,I understand there may be AGH traps that can be made to catch them--how do you make it?!  Thanks--john,[0],Negative ID,0.0,0.0
184,Never have seen a bee like this and I have lived in Washington my entire life.,[1],Negative ID,0.0,0.625
185,It was hovering around my lit flood light and started attacking my dog. It was the biggest bee I ever saw and looked very different with it’s odd head. It kept slamming into my light. It was really loud and almost made it inside when I let my dog in. I,[1],Unverified,0.14666666666666667,0.6459999999999999
186,It was around this date. There was two in my car as I was waiting at the link station and it was late in the evening around 7pm. We were able to kill one and didn’t know what it was and thought it was a big bee but seeing the pictures now is what it lo,[1],Unverified,0.06666666666666667,0.4416666666666667
187,"This hornet was noticeably bigger than any hornet I’ve seen in WA, body was orange, maybe a bit reddish along with black. It was hovering low to the ground as we were crossing a bridge over a creek. I looked it up today since it was so different than a",[0],Unverified,-0.041666666666666664,0.45833333333333337
188,East Bremerton Kitsap county,[0],Negative ID,0.0,0.0
189,No picture-but I wanted you to know I saw one in Prosser last June. I looked it up then and it was an exact version of the pictures I found. My parents live in the country surrounded by orchards.,[1],Unverified,0.12878787878787878,0.2722222222222222
190,"My friend exclaimed �?Wow, I just saw a huge bee fly under the wall of your house ! �?,['friend'",[1], 'Wow',0.7000000000000001,0.9
191,it was about two inches long and flew really slow. The neighbor seen one later that year also who lives about a mile and half away. Only one I've ever seen and I took pictures because it was so huge.,[0],Negative ID,-0.01944444444444444,0.4777777777777778
192,It was huge with an orange head.,[0],Unverified,0.4000000000000001,0.9
193,"A huge wasp stung my friend, she was dropping off some items she makes and just as she stepped out of her car, she was stung! She said it really hurt and burned. She had to shake her coat off and take it completely off because it really hurt & burned. It",[0],Unverified,0.25000000000000006,0.425
194,"I saw a hornet of this size nesting in ground of Harbor Point Office Park, Mukilteo, WA parking lot in the summer of 2019. Actually what i saw was more like a paper wasp, as shown on your website, but the size of it freaked out all of my colleagues. I di",[1],Unverified,0.25,0.3
195,About 2 inches. I put my face  8�?from it to inspect it because I’ve never seen or heard of anything like it. Was about to take picture when husband squished it against foundation with shoe. We have lots of guts if you want dna. Wings were tight to b,[0],Unverified,-0.17857142857142858,0.2857142857142857
196,We found this guy eating our rhubarb plant last year. It was the biggest stinging insect I have ever seen. I looked it up and they said it was an Asian Hornet and it was harvesting my rhubarb leaves as nest building material. We took pictures so I could,[1],Negative ID,0.0,0.03333333333333333
197,"Dear Sir, Madame, excuse me but I have not seen any of these giant hornets.  Instead, I want to suggest an approach to protecting honey bee hives.  I have see several program originating in Japan about the damage these large insects can cause thus my con",[1],Unverified,0.041071428571428564,0.36964285714285716
198,"I am a ""bee"" person. Allergic to stings I am well aware of the kind of bees around me. Last August standing at my kitchen sink, the biggest hornet I had ever seen flew past my window at eye level. I was alarmed at how large it was at least an inch and 3/",[1],Unverified,0.0857142857142857,0.3825396825396825
199,"Larger than normal, several were on our kids playset.",[0],Unverified,0.049999999999999996,0.3833333333333333
200,"While working in my garage woodworking shop, I notice a large hornet with a unusual yellow/orange face fly into the my work area.  It appeared lost and since it wasn't bothering me I left it alone and ignored it.  I don't know if it landed and died or fl",[0],Unverified,0.3035714285714286,0.5821428571428572
201,"When I was camping in 2011 at Cape Disappointment, near Ilwaco , I was walking back from the beach with my son. We spotted a Giant Hornet resting on one of the trees there. I tried to get a closer look, but it flew off before I could. I had tried in vain",[0],Unverified,-0.125,0.45
202,"Stung me. Chased me and stung me. Big bruise, pitted crater  like abscess. Took 10 days to heal. Hurt sooo bad! In ground nest I couldn't locate. But on my property near wild rose bushes. No photo sorry",[0],Unverified,-0.09583333333333331,0.5861111111111111
203,Vancouver wa,[0],Unverified,0.0,0.0
204,found inside house. Certain it was an Asian giant hornet. Flew out of the house eventually,[1],Unverified,0.07142857142857142,0.5238095238095238
205,"The images I am attaching are from last summer. (Aug 2019) These were ground-burrowing insects. Images are poor (cell phone) quality, taken from a distance of several feet away. Lat/Long is from google maps; it is my parents-in-law's back yard.",[0],Negative ID,-0.1,0.16666666666666666
206,It was sitting on a table on our back porch. It flew over me and around our back yard. I've seen it twice in the past week.,[1],Unverified,-0.08333333333333333,0.08333333333333333
207,Found one in the backyard. Looked dead but I think it was just cold from the night. I picked it up and transported to the garbage can to keep the kids away from it. It started moving so I squished it.,[1],Unverified,-0.4,0.7
208,A single hornet flew up to my hummingbird feeder then promptly flew away. I happened to be sitting on my desk looking at the feeders so hot a pretty good look at it from 15 ft away. Immediately noticed the size and large orange colored head so as fairly,[0],Unverified,0.34047619047619043,0.6654761904761904
209,"I saw the hornet in my garden. It had landed on one the side posts and almost appeared to be eating the wood. I called my boyfriend over to look at it because of how distinctive it looked. Shiny, large and almost something out of a kids movie. I didn’t",[1],Unverified,0.21428571428571427,0.42857142857142855
210,There was a article in google news about these hornets just sited.  I caught this hornet close to two years ago in Rainier Or.,[0],Unverified,0.0,0.0
211,Something flew by me that was very loud and big. I did not get a good look but I would say it was 1-2�?and too big to be your typical large bee. I have never experienced a bug this big and loud so I assumed it must be some type of miniature drone. Afte,[1],Unverified,0.06417989417989417,0.5031746031746032
212,Not 100% positive. It was very large. Flew in through my back door and came upstairs in evening. Found on the underside of a child's stepstool in morning.,[1],Unverified,0.16861471861471863,0.36753246753246754
213,"Put out bag type trap with bait for Hornets/ Wasps on patio. Quickly had a large swarm. As we watched, Very large Wasp ? kept swooping in and hauling away the smaller one's. Had not ever seen wasp this big and did not see any in 2019. Quite fascinating t",[1],Unverified,0.25436507936507935,0.4892857142857143
214,Noticed giant hornets on my way up the mountain.  They could fly very fast.,[0],Unverified,0.35333333333333333,0.8933333333333332
215,Flew in my slider from my dining room. Had screen door open!,[0],Unverified,0.0,0.5
216,"This was inside my apartment, I was so scared of it i think i injured it but it landed in an enclosed container so i dumped it outside, I noticed that someone else has reported one in the neighborhood also, just so you know i text my mother about it on N",[0],Unverified,0.0,0.05
217,We had a small hive of these Hornets move into ournsand stock pile near Issaquah. They were not aggressive and we were able to spread the sand kill them. We haven't seen any so far this year.,[0],Unverified,0.11249999999999999,0.60625
